number,short_description,close_notes,description
INC1050670,Please find this izzy mac that has not checked in in more than a year,"status of machine determined.

removed from izzy.

","
This mac:  https://izzy.dsc.umich.edu/systems/14339

Which reports as being in:  Michigan Creative

hasn't checked in in over a year and is either listed in Service Link as ""missing"", ""in use"" or ""in stock""

If it's ""in use"" � well, if it is � it's not checking in to izzy!

If it's ""missing"" � that's up to you if you want to remove the izzy record,  I'd recommend it because if it hasn't checked in in a year, it probably went to Property Disposition (or was stolen/lost) and leaving it in izzy won't change that.

If it's ""in stock"" � you have two recommended options:   1)  Remove it from izzy or 2) find it and update it.  The stronger recommendation here is just to remove it from izzy as � if it's been a year � it will be faster to reload it than it would be to update all the apps on it *and* the operating system.  IF YOU UPDATE IT � be sure to log in after you update it and run Managed Software Center to check for updates one more time so that current logs get uploaded!  


If you know it no longer exists � please delete it from izzy?   And then update SL accordingly.

If you have questions, do not hesitate to ask!

- Steve
"
INC1042012,New MacMini & Peripherals - Dave Brenner,"Hi Dave,
   You should be all set.  Let me know if you need any additional software or we need to hookup the old iMac again. 

Thanks,

Steve",A time needs to be setup with Dave for data transfer and a Day 1 with the new Mac refresh.
INC1055241,MWS Refresh Deployment - School of Education - For User djkelley,"Dave,

It was my pleasure to help you get set up with your new computer refresh.  If you have any concerns or questions, please don't hesitate to reach out.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Kelley, David  (djkelley)
Old Serial Number: D25KT11ZDNMP
New Serial Number: D25TM06VGQ17

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1046182,PENDING DELIVERY 5-24 -  New laptop computer quote request (3004456801),"Tom,

Jasmina's machine is set up and Kelly's is pending the room change.

Leslie","Good afternoon, looking to get (and then pass along to the requestor) a
quote for two (2) HP 1040G3 laptops (16GB RAM, 512GB SSD) with 4 year
warranty. They'll need a dock each and a HP E242 Monitor each also. My back
of the envelop calculation says that'll be $3706 when I price it out at:

laptop - http://computershowcase.umich.edu/item.php?cat=76&id=4609
dock - http://computershowcase.umich.edu/item.php?cat=65&id=4303
monitor - http://computershowcase.umich.edu/item.php?cat=36&
item=320242&id=4085


I'm 99% sure it'll be a GO - I'll reply with a shortcode soon as I get the
OK on my side.

Thanks,

Thomas Cook
IT Coordinator
Joan and Sanford Weill Hall, Room 3131
735 S. State Street
Ann Arbor MI 48109-3091
734-764-6992 (p)"
INC1044154,MWS Refresh Deployment - FSPP- For User vhardima,"Valenta,

Please let me know if you have any further problems with the new computer or setup!

Leslie Arena
Central Campus 5 Neighborhood IT 
larena@umich.edu ","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: vhardima
Old Serial Number: M-88ZKPM1
New Serial Number: M-2ua7062w3x

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise:
https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1052883,"Computer Stuck at ""Welcome...""","Bonnie,

Let me know if you need any further software on this machine!

Leslie","Caller reports that their computer took quite a while at the initial startup screen, then took even longer at the ""Welcome..."" after they input their username and password.  Requesting someone come out to take a look.

Caller will be out of the office this afternoon for a meeting, and back in office tomorrow at 9AM.  Preferred contact via e-mail.
"
INC1049621,Delivery Scheduled [05/24] - Macbook Pro Order (3004468453),"Hi Sue,

I am glad we were able to meet today to get you set up with your new Macbook Pro. I am going to be closing this ticket however if you need any assistance or run into and problems don't hesitate to respond to this ticket and I would be glad to assist!

Drew Cook
","Hi Susan,

We are in the process of getting your new Macbook pro ordered and all the accessories. We will get this off to depot to get you a time frame on when it will arrive.

Thanks,
Drew Cook"
INC1038816,AEC New Windows 10 Computer Swap. -ejsmyth,Refer to INC1040346.,"Please schedule to swap out the new windows 10 Folio 1040 G3 5CD70856WR/ MIWS0019994 and dock 5CG649WHZC that depot delivered already with Eric Smith in NCRC Building 36 call his cell to schedule and for his room number. He is new to windows 10. Then assign back to me or depot to have his old laptop and dock sent back to FSBA 1469.
Thank you"
INC1045906,Laptop upgrade,Your new hardware has been deployed; please let us know if there are any issues!,"It has been pointed out by several people that I am using a rather old laptop and could use an upgrade. Since I did not act on it previously and I continue to be asked, I am now requesting an upgrade if possible. What do I need to provide or do?
"
INC1059676,Trying to Locate M-CNU2180S3H,"Ivana,

I'm glad I was able to help put you on the trail of this missing laptop.  Best of luck.  If you have any further questions or concerns regarding this request please let us know so we can offer further assistance, and if you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","Caller is trying to locate M-CNU2180S3H, which was reported from INC1034715 as being returned by Dan Brown.  
"
INC1059666,Status on MiWorkspace request,"Dear Shneen,

Thank you for calling in today. Per our conversation, I was able to transfer you to the correct team for further assistance. If you have any further questions, please give us a call. Thank you and have a good day.

-Nicholas
",Was supposed to receive a new machine by 9 am today. As not heard from the technician (Brett Drake). 
INC1059594,Issue with Dual monitors. ,"Sharde

We configured your monitor settings so that both monitors are on and you can switch between the two. Thank you for calling the ITS help desk.

James ","Right monitor is not working, screen stays black. "
INC1059554,Do weekly stockroom audits for Arbor Lakes,Weekly stockroom audits for Arbor Lakes are complete,
INC1029253,Delivery Scheduled [05/18] - Revised: Office of Technology Transfer Computer Order #2 - Silver (3004437114),"All of these laptops have also been deployed.   No stragglers here!

- Steve","Please order five (5) of the new 13"" MacBook Pro laptops � *in Space Gray*.   NOTE:  This is the non-TouchBar model � with the following specs (basically the stock model with the faster processor)

Specifications
Processor: (065-C45N) - 2.4GHz Dual-core Intel Core i7, Turbo Boost up to 3.4GHz 
Memory: (065-C45Q) - 8GB 1866MHz LPDDR3 SDRAM 
Storage: (065-C4XH) - 256GB PCIe-based SSD 
Graphics: (065-C45P) - Intel Iris Graphics 540 
Force Touch Trackpad: (065-C4P1) - Force Touch trackpad 
Two Thunderbolt 3 ports: (065-C5PV) - Two Thunderbolt 3 ports 
Keyboard and Documentation: (065-C48N) - Backlit Keyboard (English) / User's Guide (English) 
Estimated Shipping: 3-5 business days

And add AppleCare to them

AND five (5) of the USB-C VGA Multiport Adapters.

AND two (2) Thunderbolt 3 to Thunderbolt 2 adapter   � TWO, NOT FIVE

AND  five (5) 61W USB-C Power Adapter

AND  five (5) USB-C Charge Cables

We do *not* need any Ethernet adapters for this order.

Price should be $10268 (according to Apple's Marketsite).   PDF attached.

Please charge account number 174283 (and I am an authorized signer for this account)

Please deliver the laptop to Steve Maser at 2123 B520 NCRC when it arrives.  

The laptops will be for the following users.   All are located in B520 NCRC (room numbers in parenthesis)

kchughes (2210)
giannola (2303)
tmhart (2172)
tiefeid (2191)
drepp (2133)

And they can get the stock Office of Tech Transfer template load on them.




Sincerely, 

Lisa
____________________________
Lisa (Elizabeth) Johnson
Operations Manager
U-M Tech Transfer
1600 Huron Parkway, 2nd Floor
Ann Arbor, MI 48109-2590
734.936.2090 | 734.649.5554"
INC1029254,PENDING DELIVERY [05/19] - Revised: Office of Technology Transfer Computer Order #1 - Space Gray (3004437119),"All of the macs have been deployed -- except Jessica's.   I will try to connect with her as is convenient for her, but the rest are all done so I'll close this ticket.

- Steve","Please order seven (7) of the new 13"" MacBook Pro laptops � *in Space Gray*.   NOTE:  This is the non-TouchBar model � with the following specs (basically the stock model with the faster processor)

Specifications
Processor: (065-C45N) - 2.4GHz Dual-core Intel Core i7, Turbo Boost up to 3.4GHz 
Memory: (065-C45Q) - 8GB 1866MHz LPDDR3 SDRAM 
Storage: (065-C4XH) - 256GB PCIe-based SSD 
Graphics: (065-C45P) - Intel Iris Graphics 540 
Force Touch Trackpad: (065-C4P1) - Force Touch trackpad 
Two Thunderbolt 3 ports: (065-C5PV) - Two Thunderbolt 3 ports 
Keyboard and Documentation: (065-C46H) - Backlit Keyboard (English) / User's Guide (English) 
Estimated Shipping: 3-5 business days

And add AppleCare to them

AND seven (7) of the USB-C VGA Multiport Adapters.

AND seven (7) Thunderbolt 3 to Thunderbolt 2 adapter

AND seven (7) 61W USB-C Power Adapter

AND seven (7) USB-C Charge Cables

We do *not* need any Ethernet adapters for this order.

Price should be $14581 (according to Apple's Marketsite).   PDF attached.

Please charge account number 174283 (and I am an authorized signer for this account)

Please deliver the laptop to Steve Maser at 2123 B520 NCRC when it arrives.  

The laptops will be for the following users.   All are located in B520 NCRC (room numbers in parenthesis)

rgreeley (2129)
jananir (2135)
colechar (2132)
aultj (2124)
edpagani (2193)
mikeps (2170)
jdsoul (2141)

And they can get the stock Office of Tech Transfer template load on them.




Sincerely, 

Lisa
____________________________
Lisa (Elizabeth) Johnson
Operations Manager
U-M Tech Transfer
1600 Huron Parkway, 2nd Floor
Ann Arbor, MI 48109-2590
734.936.2090 | 734.649.5554"
INC1057767,DELIVERY [05/24] - Computer Purchase,"Macbook Pro and ethernet has been received.  User contact about setting a time for backup/refresh work.

Resolved.","Hello all,

Can you please order this machine for SEAS/Jennifer Blesh

http://computershowcase.umich.edu/item.php?cat=8&item=133353&id=4490

*Showcase Item Number:* 133353

3 years warranty, and the Ethernet adapter

This can be charged to 111015.

Moe Daraiseh
Director, Information Technology Services
School of Natural Resources and Environment
University of Michigan
mdaraise@umich.edu
Phone:734-615-3213"
INC1058180,Re: Volunteer to upgrade to Windows 10,,"I am a MiWorkspace Windows Beta Tester and I would like to test Windows 10.

Tricia Lainesse

tlaine@umich.edu
BUSINESS SYSTEM ANALYST SR

Office of Financial Aid

2500 Student Activities Building

515 E. Jefferson

Ann Arbor, MI 48109-1316

Tel 734-763-4119
Fax 734-615-2641


On Thu, May 18, 2017 at 10:16 AM, Rhian Copeland <rhian@umich.edu> wrote:

> Hello MiWorkspace Windows Beta Testers,
>
>
> New and rebuilt MiWorkspace Windows computers will have Windows 10 as of
> Monday, May 15. We would like some of the Windows Beta Testers to volunteer
> to receive the new operating system so updates can be tested on both
> platforms.
>
> If you are interested in upgrading, submit a request to the ITS Service
> Center <http://its.umich.edu/help> and let them know you are a
> MiWorkspace Windows Beta Tester. We will make sure Windows 10 is compatible
> with your current hardware and software. The upgrade process will usually
> take about a day. We will schedule the upgrade with you in advance, and you
> will have a loaner computer to use.
>
> As always, no additional action will be required from you after you
> upgrade. If you do experience any unexpected or unwanted behaviors, please
> report it by submitting a ticket to the ITS Service Center, or by clicking
> on the MiWorkspace Icon in your taskbar and selecting ""Chat 4-Help.""
>
> If you have any questions or concerns about your participation in the Beta
> Testers group, please do not hesitate to contact me directly at
> rhian@umich.edu.
>
> Thanks again for your ongoing participation and feedback!
>
> Rhian
>
> --
> Rhian Copeland
> MiWorkspace Quality Assurance, ITS
> rhian@umich.edu
>
>
> �The universe is change; our life is what our thoughts make it.�  ? Marcus
> Aurelius
>"
INC1059423,Trying to reach Miworkspace,"Hello Sunny

I think our call dropped. If you are in need of assistance, 4-4357 Prompt 4 will be able to assist you",
INC1052786,Please check on the caller station spares,"Hi Dennis,

I made sure ServiceLink and the Google sheet were up-to-date with regard to the six spare computers that are currently in the Telefund stock room.

- Kris, NIT","I'm looking at the Telefund IP Addresses Google sheet
<https://docs.google.com/spreadsheets/d/1I6CYZuaD2pi4GJyRT92sbLZQxiSg2vXATnfWO16rMp4/edit#gid=6>
and I'm not sure which 3 are the spare caller stations.  I thought they were MIWS0001990 and MIWS0001959 on lines 41 and 42, but that might be wrong.  Can you check on those next week?  We'll need to update their SL records if they are not the correct ones.

  Thanks,
  Dennis"
INC1059306,Bitlocker password needed,"Hi Jamie,

Thank you for your patience with getting your bitlocker code entered in. 

Please let me know if you run into issue again,
Shannon",Jamie is having issues with the bitlocker popping up. Verified ID and then was able to enter in the bitlocker. 
INC1038635,Sloooooooow computer,"Assisted Becky with applying updates to her laptop and made recommendations of when to ""Restart"" on Monday's to get security updates and ""Shutdown"" most days Tue-Fri.  This helped with updates, but the performance of her HP ProBook 6470b still has issues with opening multiple docks across all three screens.  She will work as best as she can until her computer refresh happens in the soon distant future.  Thanx.
(No need to respond, in doing so will reopen your ticket.  If you kindly fill-out the survey, that would be appreciated.)

     -=- Jim j. Zemina (aka - Dr. Z)   \   Neighborhood IT   \   tel: 734.647.3772","Howdy!
I have been having issues with my computer for a few months now. The
biggest issue being that my computer is running very very slow. I often
have to wait several seconds for tabs to open, or for things to refresh. My
screen will go dark for many minutes upon un-docking and often upon
re-docking my computer will have to be re-started. The work I do requires
me to have many tabs and windows open at once which may be the cause of the
slowdown, but is unavoidable.
Is there anything I can do, or anything that can be done?
Thank you!
Becky

*Becky Reames*

Marketing Production Manager  |   Marketing & Annual Giving

Office of University Development   |   University of Michigan

3003 South State Street, Suite 10020  |  Ann Arbor, MI 48109

PH: (734) 764-5666  |  FAX: (734) 647-7388

beckypr@umich.edu"
INC0962299,Typing issues on computer,"Hello David,

I apologize for the long delay on this issue. A ticket has been opened with the firewall team to investigate a possible issue that may be causing the network slowness. I am closing this ticket in lieu of this other ticket being created. I will also provide you a desk side visit tomorrow to follow-up & verify that the other issues you were experiencing have not reoccurred and brief you on the network issue.

Thank you,
James Clark
NIT North 1 ","POOR CONNECTIVITY-  WHILE TYPING, NOTHING WILL TYPE AT TIMES AS IF IT GETS STUCK.  CAUSES ISSUES ON WORK REQUEST SEARCHES AND ENTRY.  AM TOLD THIS IS ""NORMAL"" FOR THIS LOCATION.   - Contact user by Email"
INC1055242,MWS Refresh Deployment - School of Education - For User patking,"Pat,

I was happy to assist you this afternoon getting your computer refresh set up for you.  If you have any questions or concerns, please don't hesitate to reach out.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: King, Patricia  (patking)
Old Serial Number: C02MG12ZFD58
New Serial Number: C1MTM00PH3QK

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1057493,Return machine,"Hi Linda,

You're all set!

Thanks,

Alex Joseph 
Neighborhood IT North","Jacob Cantrell has return his laptop, docking station, mouse and all cords to the laptop.
Jacob last day with UM 5/22/17 
Linda return all the items to NIT 1 Arbor Lakes."
INC1057023,Setting up my technology,"Hi Trina,

With all looking to be setup on your Surface I'm going to go ahead and close out our help ticket for now. Please contact us again if there is anything else you require, I'll go ahead and play with my Surface a bit more so next time I'll be able to show you some cool features (or maybe you can show me!) 

Best,

Chris Bell
NIT Central 5","To Whom It May Concern

I need help setting up my Microsoft Surface Pro and getting SPSS installed
on my laptop. Could someone help with this on Wednesday afternoon (5/24)?


Trina

-- 
Trina R. Shanks
Associate Professor
University of Michigan
School of Social Work"
INC1058776,Sound on New Desktop Not Working,"Hello Valenta,

We stopped by your office and found that the sound bar was turned off. I forgot to mention that the dial on the right side of the bar also controls the volume (in addition to controlling power). If you turn the volume low enough, it should click in to place to power it off. If there is anything else we can assist with, please let us know.

Have a wonderful afternoon!
Dmitri Lopatin
ITS MiWorkspace",The sound on my computer is not working.
INC1059108,User Cannot Get Online from Home,"Janie,

I'm glad we were able to get your system responsive again.  Here's that information about retirement I was referencing while we were on the phone: http://www.itcs.umich.edu/retirees/faq.php

If you have any further questions or concerns regarding this request please let us know so we can offer further assistance, and if you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","Caller is having issues connecting to the Internet at home as well as overall system slowness.
"
INC1045810,AEC Folio Windows 10 AEC-Core Image needed,"We've deployed your new machine, went over Windows 10 functionality changes, & installed AECtion and printers. If there are any issues, please open a new ticket, or contact 4-HELP.","Please pick up from FSBA 1469 Folio 1040 G3 M-5CD7020M7Q/MIWS0019698 and image with Windows 10 AEC-Core image and return to FSBA 1469. ASAP
I apologize for the urgency but the person this is going to is in need of the laptop."
INC1040285,DELIVERY - [5/24] General Computing,"Val, 

The computer in LSI 2431 was repaired and I deployed it today. Everything should be working correctly now. 

If you need anything else, please let us know.
Thank you,
-Bruce O'Brien
NIT Central 3 
University Health Services (UHS)","We have a computer is LSI, room 2431 that doesn't work at all. The guys over there have tried re-booting multiple times.   MIWS0019366

I am located in BSRB but the computer is in LSI - Contact user by Phone"
INC1058051,3PM Pickup (5/23) - Loaner pickup,loaner returned to depot,"Hi depot I have a loaner here that is ready to be returned. It can be picked up from 0101 - obl.

Thanks!"
INC1057850,OSEH machine rebuild,The machine has been rebuilt with the MiWorkspace OSEH core image; an asset tag has been assigned.,I have a new shared machine that needs to be built with the OSEH core build and installed in Rm. 1520 CSSB.  The machine is in my office.   - Contact user by Email
INC1053647,Surface often blue-screens and reboots on restart.,,Takes multiple restarts on a brand new computer to get logged in to the Surface
INC1059044,MiWorkspace,"
Jeffrey,

I've updated the listed records in ServiceLink.  If you have any further questions or concerns regarding this request please let us know so we can offer further assistance, and if you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","Today we completed moves of staff members.  Everyone is set in their new location and has taken their computer with them.  Please update all records.

Karen Jaeger 
kjaeger
new space: 4.64
LTMIWS0014149

Karie Hunt
karielee
new space: 4.78
MIWS0010673

Paul Lynch
lynchp
new space: 4.63
MIWS0008712
 - Contact user by Email"
INC1017110,computer issue,"Hi Gina,

We replaced the battery, again! Hope this gets us by for a couple weeks! By the way, did you happen to leve your umbrella in our office? It's multi-blue colored. Have a great day!

Theo Tangalakis
ITS MiWorkspace","Hi:

My computer shut down unexpectedly when I was plugging in a power cord. 
When it  restarted, it had errors (e.g., wrong time) and error 
messages--including that my copy of Microsoft Office is not activated. 
How do I activate Office?

Thank you,

Gina Cervetti

-- 
Gina N. Cervetti

Associate Professor of Literacy, Language, and Culture

School of Education

University of Michigan"
INC1054323,NIT: migrate faculty computer to MiWorkspace,"Andrew,

Judy's Mac has been migrated over to miworkspace and I completed the restore earlier. She should be all set and I will email her to let her know about it.

Let me know if you have any questions,

-Kevin

Neighborhood IT","Hello,

Please migrate the iMac in SMTD Professor Judith Rice's office (room 3511 in the Dance administration building at 1327 Geddes) to a MiWorkspace build. All user data should be backed up and placed back on the computer after the migration.

The current administrator password for this computer is either 320101ar or #@0101Ar

Professor Rice is currently away from her office traveling and has given us permission to enter her office to do this work. Please contact Katie Gunning (kgunning@umich.edu), the administrative assistant for the Dance Department, to arrange access to her office.

Let me know if you need any additional information.

Thanks,

Andrew

Andrew Wollner
Music & Multimedia Computer Specialist
School of Music, Theatre & Dance
University of Michigan, Ann Arbor

734-763-2717
andwoll@umich.edu

[image: U-M School of Music, Theatre & Dance] <http://music.umich.edu>"
INC1031018,"Out for Delivery [05/23] - Order for Arbor Lakes (Apple 3004467328, CDW 3004467327, HP 3004467318)",All items received,"Depot, 

Please order the following and send to 1600 ALB1 when received.
acwilson to approve.

6 HP 24 inch monitors.
2 Thunderbolt to Gigabyte Ethernet adapters

CDW
6 - Tripp Lite Surge Protector Strip 120V 6 Outlet 6' Cord 790 Joule
Mfg. Part: TLP606 | CDW Part: 510853 | UNSPSC: 39121610 
$6.48"
INC1053583,PENDING DELIVERY 5-18 MIWS Asset Tags,this is completed.,"Hi Depot, may I get 30 MIWS tags deliver to Hartwig?

Thanks

Yvette"
INC1056447,No internet connection,"Hi Pamela,

It was a pleasure meeting you and I'm glad we were able to get the laptop working again. With regard to the ""Chat with 4-Help"" option on your Mac, I talked to our Mac team about that and they have set an update to be applied to your computer to enable that option.  I would say if the ""Chat with 4-Help"" option is not on your Mac by tomorrow morning, let us know and we can investigate further. The option on your Mac should also point you to the correct form that will allow you to chat directly with 4-Help. The next time you have an issue, I would encourage you to give it a shot as many of our users have found they prefer it over calling 4-help. 

If you have any questions or need further assistance let us know and have a great day!

Jason Westbrook
ITS - NIT CC 3

","User is having connectivity issues with both her Wireless and Wired connection. She confirmed that she has already rebooted the machine and unplugged/plugged back in the ethernet cord.   
Requesting onsite assistance, before 2pm. 
 
0013344 
School of Dentistry 
Contact: 615-2559
Prefer email and before 2 "
INC1055960,"DISPO - [5/23] please Provide Quote for Old Macbook Battery, if Possible",This was picked up.,"Depot,

Good morning! Professor Neamati's 2006 Macbook's battery ""popped"", and he's in need of a replacement. The battery model is A1175. Would Depot know how to acquire one?

Thank you!

--Ryan"
INC1058818,Property Disposition pickup for Stamps,This was picked up.,"Please pickup the listed items from Stamps NIT to be taken to Property Disposition.  You must send a copy of the completed Declaration of Surplus form to Mahendra Kumar (mkumar@umich.edu) at Stamps.

Building and Room Number: 2000E Art & Architecture
Shortcode: 169487
Contact person and phone number: Neil Clennan - (734) 763-6197
Description of the items (and total item count):

Total items: 141

Firewire 400 cables: 141

The cables are all in one big box on the shelf."
INC1044661,Please Refresh Machine for Brittany Grayson-Ridley,"Provided new Win10 hardware. Moved Brittany to Universal Home Directory and disabled offline files/folder redirection. Confirmed that everything is working correctly on the new machine.

Brittany,

Let us know if you experience any problems going forward. We're always glad to help!

Thanks,
Chase Cranmer
Neighborhood IT

","Please refresh, Put day on on calendar, Not in Samwise, "
INC1057198,System Will Lock Up After ~30 minutes of use,"This is being caused by the Easyfield machine that is connected to the computer. Unit IT has contacted the vendor and is working on a resolution to this issue.

Keith Bradley - Neighborhood IT","Patient care system.  High Urgency, caller cannot receive patients due to this issue.

Overall symptoms are system lockup during use -- foreground wait cursor and system unresponsive.  

Caller reports that it's particularly with a visual field software, but reported issues getting to MiChart the other day.
"
INC1058917,Asset tag for machine M-2UA7191TG7,asset tag info logged ,"Full Name: Eric Kolb
Uniqname: ekolb
Building: Campus Safety Services Building
Room number: 1520
Department Name: OSEH
Department ID: 679600
Manufacturer: HP
Model (ex: iMac 11,2): ProDesk 600 G2 SFF
Serial Number: 2UA7191TG7
MAC address A0:8C:FD:BF:CA:D6
Used For: shared office machine
Purchase Order (if known): 
Purchase Date (required please look-up via manufacture website):
Warranty End-Date (required)
(NEW) ShortCode Used For Purchase:
(NEW) Docking Station: Yes/No (was one purchased and installed with this device)
(NEW) MiWorkspace Image: Yes/No
(NEW) Reason for No MiWorkspace Image:

"
INC1047918,Sound doesn't transfer to headphones when plugged in,"Hi Joe,

I am closing this ticket as we discussed.
I will keep looking for a permanent fix.
Have a great day.

Greg","I think I heard this issue from someone else, but the sound will come out of my laptop speakers independent of when I plug in headphones. When I dock, I have to unplug the headphones from the docking station and plug them back in for it to come through the headphones.

I'll be in the office on Monday, but not today."
INC1048056,MWS Refresh Deployment - UHS - For User kakishd,"Deployed new computer. User had wireless keyboard and mouse that was not replaced. Installed local printer. Updated in Samwise. Updated CI information for both old and new machines.

Keith Bradley - Neighborhood IT","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Kakish, Dina  (kakishd)
Old Serial Number: 590CKS1
New Serial Number: 2UA704217H

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1022861,PENDING DELIVERY 5-23 Loaner Windows 10 Laptop Computers,"Holly,

I provided you the second Windows 10 laptop today. If you have any other questions or require additional assistance, please contact the ITS Service Center by phone at (734)764-4-HELP (4-4357), by chat at https://chatsupport.it.umich.edu/ or by email at 4help@umich.edu.


Marcus Hunt",Holly would like to request two long-term loaner Windows 10 laptop computers and power adapters for the ITS Service Center to use. Please prepare the computers and deliver them NIT South 2.
INC1045043,PENDING DELIVERY 5-19 Hardware Rec'd [5/18] - New desktop (3004458858),"This has been delivered so closing the ticket.
","Please order for Alaina:

HP 600 desktop with 16gb memory and 256gb SSD (V0B44UC#ABA). Charge to 193090"
INC1058861,Timesheets will not print correctly,"Hello,

I'm glad that using Internet Explorer for your timesheets is working. If you have any other issues, please submit a new ticket and we will come help you out.

Thank you,
Noah
NIT",Timesheets will not print correctly. They only print a portion of the whole sheet.
INC1057402,General Computing,"The laptop ran okay for me - I didn't come across the extreme slowness/loud fan. I applied some updates that were pending - a few Office security updates were overdue. It'd be a good idea to make sure the machine is turned on on a regular basis to make sure updates come through. 
______________________________
Alexandra,

Please let me know if you run into the slowness again, and I'll take another look! But for now, I think it's okay.

Hope you have a good day!

Best,

Brett",Our office PC laptop has been running slowly and it's fan runs very loudly the entire time it is on. Hoping someone can check to see if there are any updates or fixes it needs before we use it this summer for student orientation.  - Contact user by Email
INC1058747,Onboarding for Jennifer Traver,Request: REQ0091973,She will be June McColm's replacement.
INC1055244,MWS Refresh Deployment - School of Education - For User maddenk,"Katie,

It was my pleasure to help you with your computer refresh.  If you have any concerns or questions, please don't hesitate to reach out.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: Madden, Katherine  (maddenk)
Old Serial Number: C02MG27QF6T6
New Serial Number: C1MTM03ZH3QK

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise: https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1058226,MiWorkspace,"Hello,

If you need anything else, please feel free to submit a new ticket.

Thank you,
Noah
NIT",Please swap computers and monitors from Claudette Brower's cubicle to room 100 G in  Suite 100 - Contact user by Email
INC1044473,DeliverdY 5-23  - Order HP 1040 laptop with slim docking station (3004453397),Delivery has been received.,We would like to order an HP 1040 laptop with slim docking station. Please image this machine with the SSW-core build. 
INC1058529,Temporary Equipment Move,"Mark and I moved the machine from the desk and placed it on the conference table in the Dean's office. After facilities finished completing what they needed to get done, the machine was returned back to the desk.",Facilities Came in and asked us to move the Dean's machine so that they could fix an issue with his carpet.
INC1048162,*LSA*  Risk Management repair - Cracked Screen,Picked up ,"c1mmq0pxdv30

Risk Management Repair 
Name and uniqname of the employee who reported the damage *
Sara Ahbel-Rappe, rappe

The date and approximate time the damage occurred *
September 5, 2016 - 6 AM

A brief description of how the damage occurred *
""The laptop was stepped on""

The Location where the incident occurred *
1001 S 7th, Ann Arbor, MI

If the damage was reported to DPS, the police report number *
Not reported

If not purchased via MiWS, the PO number, marketsite request number or a
copy of the vendor invoice *
See attached.

Please let me know if you need anything else!

"
